TRANSACTION_ID,ITEM_EAN,ITEM_DEPARTMENT,ITEM_VALUE,ITEM_QUANTITY
6fd921d3-3fe2-4e73-be39-ccad205dba77,5836521747521,facilis,13427.07,68
cc53bd69-af35-47a5-815e-4ce4a3a3081f,7722204879437,exercitationem,19307.09,155
88bfe60d-bfd5-4636-90e1-c7f1a1dbfce1,5776587046483,laboriosam,13702.87,161
2014f214-b105-431c-bd78-92ff2e508902,6317767162730,temporibus,98846.03,188
ccdc9568-9de2-4967-a4d9-4e1712e55db6,1907223500708,eligendi,46824.12,28
2b534919-605b-4aef-8c52-887f07d862f5,5343034419734,non,96318.97,5
d0806a35-505c-4e17-a469-ceb9adc3cea8,5139972005388,totam,9205.09,37
3f157af4-a9b3-4315-817d-a9d071c740c4,4623714252457,vel,98542.69,200
44021bce-5339-4f0c-a105-8f5ac6452cb4,5357022750495,corporis,46726.91,54
4ff59dd8-b10b-4e7a-9f8d-24c8deba8192,6818934503825,perspiciatis,16833.81,101
b703bea1-cee1-4336-b45f-ee4c07352fb4,4410137513155,qui,39375.88,80
8d5b98e0-bc69-41f3-a165-3081d70776f7,9132276541763,iure,19019.17,24
2bd9047f-5eac-4cde-9ee8-43bb2c4427a2,0308224736584,magnam,79731.88,22
5315d136-00a2-4d5f-be17-05771e9f0b10,1465231768027,harum,16627.64,193
e0f7daee-6f7d-4080-a836-e38361bb42a9,7178451722536,quia,31753.23,53
f7d3b9f3-7c3d-4c73-8d12-807cfcd88c87,5885960476035,aspernatur,69569.82,24
fe5d1c49-e586-46f6-ba34-7309a073329a,3523150279715,provident,31697.35,1
b830ce02-cc72-4d08-be36-c30fae991f39,1776684082388,inventore,69754.72,116
5608f554-8c82-4e7b-9508-4158772708b4,9673130199909,odio,33768.59,83
8b6a3266-7635-43e7-9f2e-ac2ca92311cd,2288673780544,laboriosam,48982.53,88
29257069-51eb-4b36-9d3f-d47a07d69e45,7456790027285,debitis,8795.09,115
f463546f-1bd1-48eb-9ce1-a36006e5e7b7,6332847697308,reprehenderit,97271.09,133
15715869-1e17-4306-ad11-2494e2046127,1630321121185,fugit,62302.28,50
26cdc90d-0100-4da8-a54b-4bb904286367,6814555668790,aliquam,89415.37,24
f65cc25f-3bf4-48c2-a2b2-4e00b597e78b,2750724610426,ullam,44926.15,123
a77e4aea-c316-4fbd-a4b8-2edb61780965,3599053974064,deleniti,16134.69,65
e013e574-d6cd-4d2e-923d-1978aed0cc44,8183629736825,itaque,97318.15,14
ab768096-61f7-43bb-8063-b6ccb3c32a33,2817039143923,voluptatibus,1083.11,71
895260b1-5b91-438b-960d-a9e94f19e554,2117359375524,facilis,63867.7,150
3f9c33f0-b1f6-4e53-acf7-6e453e111d32,4932436862814,quae,84142.5,109
b866f294-c879-49ab-8daf-05436df8e95c,0486390137333,ut,32813.22,52
7b436350-b26b-4b4c-8475-9b0ab8762323,6473928812699,expedita,5232.36,44
5718dc50-8fff-4e5b-b159-5f4ac3bdd62e,0429751803348,perspiciatis,67045.69,101
2152825b-f33d-4eeb-854c-ec56bfb637ec,0533364303529,culpa,94950.85,152
2f714924-4398-422e-8274-c6f98fe5c3d5,1781567399354,quia,5096.05,163
15067a57-2b17-4157-97ee-1d60b18a66d8,6554683169720,laborum,11551.43,4
04286b5a-6452-4f7d-9ecb-e0ebd521dabb,7006413486281,exercitationem,73408.29,52
ccdd435c-1b59-4ac4-af9c-3fc00d4658c5,1287470311754,officia,26033.34,178
33e6ce09-eb72-4613-a5b9-443438533ea4,8562059861848,reiciendis,29756.79,82
5c9dfe12-c2d5-44f3-aed1-4f4e12ee5f9f,1504872718838,accusantium,83911.73,113
f7a2b21c-3af4-4ec1-be7b-7cc14802b794,8791896668550,deleniti,37827.84,32
5d53922a-8fc4-46dd-8683-8bf215ac7212,3531328165463,exercitationem,71707.01,154
3a9ba992-afeb-4569-bbde-e5b01783cd53,6377867863791,consectetur,35333.37,137
fe98e3ca-d4d1-4129-946d-53350271a965,1623971858150,numquam,69461.05,157
ab256f16-a130-4117-b396-6a3d2a030b68,2735745893188,architecto,9436.26,48
e4a2ce6b-75b2-43d8-8750-0fc81e9f5faa,2191358758328,libero,60382.83,175
092c2978-093d-428b-b082-5cd3667b0e6e,9683963697794,vitae,61721.69,47
1d20e21a-669d-457f-bcc8-a2891481cf79,4161169035787,cumque,11288.31,29
28daf386-6e91-40b5-9515-ab1d4a7a5f67,6524794373347,nesciunt,23415.81,2
47e43eee-ee97-4370-aaac-4e42d088505d,2031248366212,voluptatem,80280.13,36
04ca00c4-29cd-42b7-a1e1-38dbc7883227,0271271919470,laboriosam,24052.4,104
0df112f0-38f8-4d65-a0fc-8e31db394799,1115633660664,dicta,57302.15,152
8850a456-50bf-4a8f-aa27-0e3e5e614e55,2062303657211,voluptates,24170.73,156
8bdc64b2-480a-4bfa-92df-052628dba2f0,3481561500944,beatae,62122.53,123
bb8eba37-fde9-48e4-af12-b4bd018dfc15,8468785231163,atque,11367.95,192
1de3b8cc-822d-480a-b250-b107f8702253,4528294940971,necessitatibus,79603.95,180
8b9f4452-5f3b-4d28-a8a4-95465519666b,1753139872336,quo,50218.5,98
fda54e22-6d01-4378-a507-623043ae1b84,3615719711962,aliquam,60061.65,167
16d50686-b934-49ca-b84f-e5bb8a91dc8d,0060275589266,velit,92672.68,30
bf811ede-5356-41dc-8425-28d67faec3ad,7568529006666,neque,89557.44,175
13d826c9-5118-4404-a0a7-b0a31fc62d35,8334474994490,perferendis,66414.63,32
14e83d94-3352-4feb-967b-4368b7de4091,0451039594730,alias,33853.98,195
d9b5c928-88b9-45ef-8893-93e717f7c053,3549517928454,magnam,24492.49,111
e20e273f-2573-43e0-a69c-c2fbd3ed9788,7483958242778,illum,11591.92,2
7383fe5f-9e6a-4d32-88cd-972385840146,3712827065144,ullam,16659.19,147
6dd030e3-8b21-4f78-b3f4-f49c805fbed7,7747583747283,ratione,25604.56,90
413cf37e-6818-4e22-82ea-bb1ecb9cbaf8,7973837577454,recusandae,74545.36,17
1be24a33-3be6-424a-86d9-a608f5c3d9b8,4063626244728,in,23216.59,161
5e6c5196-328d-45f5-a018-4f9ebaab30ec,5700494019407,perferendis,26317.76,199
d49648dd-d540-49e7-a416-1684a9d2dd00,0387876303924,voluptatibus,95393.9,14
5beffc22-4688-4a7f-b4e6-21a88a94a87d,6020373917327,odio,77725.1,16
30d81455-db19-4df8-a234-8044a7dcbec7,7410259270100,nesciunt,82554.69,192
9aa56c86-fc20-48f9-950f-ad97397b3150,9514821182810,assumenda,55994.91,183
12c9a858-27f8-4b71-be30-6a9e49a20126,8303732525936,neque,15246.79,92
24da96ed-f9af-4282-a686-93b5f9a1aa80,0036881261469,numquam,44735.35,103
0ebb4c42-043c-41cb-aff8-06fecd60effb,8477751273892,consectetur,64938.93,90
8f886a22-2b91-48bf-9ed7-da13dd5b734e,1447161095343,aspernatur,49623.5,41
c01ef33a-57fe-4c13-948d-e9ade09ccf58,9707893064386,esse,83068.95,50
1f82332b-188d-4d84-a85c-03ca387d0669,8114439181550,ea,48409.43,188
9a14a7f4-3dfd-4800-9b7a-92f708126899,7016262282378,quam,70450.32,56
b403c660-ff30-4bcc-82d5-18f625f306a2,8996302382239,quo,40612.3,88
aa5e8820-0f6f-46a2-9d7a-20f46bb1e633,9445664937414,quos,21168.39,113
a21e10d5-99a8-4e27-87af-73f57d5e1cbd,0729075902414,distinctio,37398.52,93
9543419c-6f8b-40e2-ae3d-8ffc35f33b50,9392199619240,veritatis,801.44,117
76f5dd75-1247-421a-9595-8330bf3c7bde,6954348624364,ad,3886.99,44
2afbca9d-b24c-443d-a24e-b87dae9bc004,2645467068750,tempore,93173.99,32
0103f4e2-3073-40ee-b018-3140388acebc,9795091219547,facere,29146.5,60
d483f200-8fd8-4676-b8d5-6973e21860be,7870556354222,nulla,50715.19,134
4583b105-e0b1-4989-a28a-b75340692182,4274127013410,eos,20583.78,83
6a69df8a-8bb7-46ac-a7e7-218e4f1f3524,9970537058458,dignissimos,8756.25,98
dafc8131-4432-4ae8-ad69-1912fed9a716,0571244046500,incidunt,15710.25,189
24ddbe75-17c7-4c4e-9653-d0dbaf855f15,0322229378358,nobis,47004.18,3
872f0e28-0c3a-4da0-a7dc-23f1314b5ad8,5115678922662,ratione,90994.86,191
29c679bf-dac4-4e3e-b649-9c6ea8915a19,9509672632300,libero,18943.93,89
15097ded-7a6c-46fe-bbf3-88d172bc7a88,4501407509821,repudiandae,27295.66,108
9eb8a0f5-9187-4113-b95f-b49814385811,7762241885893,vero,45077.03,144
cb5ca8b3-cc5a-4980-8e58-22aad79425db,8099128870338,placeat,66386.63,151
2ebd88fd-9fb7-4a13-9390-7da1f0107dae,4904315998884,facere,24738.54,197
674332de-ddfa-45cf-9184-fe8acbc03280,9238663933446,libero,91674.19,53
588c79b7-bb1b-4699-992e-1ae9681d282b,1363654778909,numquam,51710.29,89
b61be11f-101e-494f-b367-22e2d5f0413a,4127201530269,voluptates,90158.12,127
99265227-6126-4d7d-8d9d-e2c5d90ab261,7292329793647,mollitia,35468.9,120
8dbcfed3-ef1d-4f19-bacc-f3d14402e1bc,9197314123936,minima,37738.58,118
667ca672-4523-4cff-8281-27141b203dc0,0581828424648,perspiciatis,61015.41,151
4d0b22c9-5158-4002-8744-8659574a3f08,3152121656240,unde,53205.31,75
05de6a61-1c08-4975-b6c3-22812393efe5,1482007566298,distinctio,2159.99,195
f6086f30-3253-4701-b9ee-71568fe1ace8,5540985271521,non,9902.07,140
3cc6d0ba-65a2-4f81-9271-c2cfcef47057,8505407079328,incidunt,72365.64,1
28b07bf8-8ecb-47f9-9240-8360dfe1cc21,0574829246197,officiis,97458.06,196
ada4daf9-901c-45b6-80c2-04e4642b471d,8435755653089,nulla,4481.55,86
3329e086-1125-4d2c-a034-32fab29e4b04,8933354013780,magnam,41779.11,118
3fe42ff3-1002-4fe7-9970-a71eb385a4e3,9382764709513,ipsum,60160.08,29
3925c613-1706-45f3-8080-df4217115e43,7209940328103,dolor,10159.32,112
48355e10-7c1d-4d68-afb8-2f858e7c7e88,6227499591862,quas,29115.41,112
5a7cea47-6088-4bf3-9668-df7625866742,1597947961352,animi,56504.7,5
0eb91bff-4aaf-4259-bf5e-92e775cf6091,6677472918382,inventore,63491.64,83
dd3893e0-2c6e-4596-8686-c5571bcbefb6,0287430114365,nulla,65585.37,80
2c1845ec-d2db-493d-9167-4f795026ab68,1147163546439,soluta,58925.2,149
16c07448-eb18-49ac-82e9-7d475f289f6f,1447438412590,laboriosam,78107.95,105
781399cc-c719-4cbe-bca3-f12e96a4aa3e,0753458002125,accusamus,90541.53,19
a054d991-da21-43ab-9c30-635d93005977,9026902347266,harum,74405.47,187
29b38f76-97ed-450f-87e0-84bee6486ad1,0358741052032,nulla,90458.11,171
94ec9c60-7c8a-4a2a-81ff-0a3b02728f59,7798892404480,ipsa,1487.07,144
d904ac7c-dad2-4cf6-b6dc-7c0aacfdc12b,6942291915066,quibusdam,48298.08,148
756b3162-3579-46f9-bdf7-5d48d9543dcb,9255980524379,adipisci,78131.2,122
b3321fc5-fae6-4317-ad13-112ec2adf521,2949997777619,dignissimos,53152.91,25
82f4f966-a8cf-4ca0-ae73-de3802fe2296,7044810657576,maxime,30459.45,35
e11d1590-855e-4dcd-8d2f-d664ddf9f9c4,0847148830768,voluptatibus,34152.52,24
45722ace-1b5a-4927-823f-3d4bc655f509,9104958113452,facere,98986.14,168
72577ad2-09c6-49ef-8521-7aaba8580e3c,4773029120528,ea,40509.82,136
010ba437-2d4c-48fa-9be0-446f3f45d1b0,3319302791729,est,97074.09,132
ab2e349a-49b4-4ab5-86f6-981fc344cdab,3169935412818,delectus,71359.69,36
df01803c-bbaa-40d5-973d-a69c402ad8b4,0275963105356,distinctio,73818.03,64
fa259087-320a-4a6d-b369-07cc68637563,7944380487873,aspernatur,71298.78,153
da180720-05f4-48c1-88be-5404cf77e816,1612765298791,porro,31824.1,169
093d106f-7df0-4e56-aff0-87881c9ebda6,1811543886773,placeat,7220.04,10
744801fb-ef08-4e00-b436-c12c14ffde6e,8574983331830,officia,19004.69,82
1a18c01d-3041-4e88-b339-5f6a544454e2,3606869583943,nesciunt,14821.16,111
2e3af20b-211e-4f99-8333-1672b40561f0,8221876390435,dolor,24201.18,197
fff7eb7c-f232-4f92-bc22-9323635b8bd1,2092502265283,consequuntur,13040.74,10
b049fc2b-0c34-486a-980c-55b496e818ca,0325415702890,aspernatur,61246.67,22
4121b653-2d25-49ae-af29-f66d29cb4077,7403436053320,excepturi,18231.81,12
5fe3db75-945e-45b7-a8f8-9fa280e0e922,5439842909458,repudiandae,30858.35,60
876a897d-155c-4ad9-bfd3-ddf448bc6549,2187676536588,architecto,95547.48,108
c38a5307-8958-4ba6-a7d4-1ac682d40647,9028859480157,id,16509.66,102
2b96a5c0-96b3-4710-aaaf-7e3481b76230,9508374099725,quo,98245.35,199
62ce87d0-cb11-498f-9c20-342587669400,0995106865588,incidunt,46962.43,141
4d5556d9-cb03-49ba-aac0-5ba153b8a5ac,7350232843948,sit,16599.3,143
fa76d23a-4157-4727-bf17-67d6cb5cb36a,7588784388796,rem,32654.03,78
47cec776-8765-49c3-9d33-de4ba1da5a0d,0634401914903,numquam,87985.52,48
30dd5369-419e-4b2b-939e-c517e7365ed7,1560518891617,explicabo,94510.55,114
46a28fce-525d-44d5-9a6b-b3de56092b53,6182651536733,nobis,98607.66,118
e574e311-5085-43b4-9fe5-42cf9d4dcfdb,5729719418047,sit,59677.48,49
2a5faa94-a724-4033-bc3d-59b8ca852dfe,8883232363394,dolore,7989.18,169
6e48dd81-4655-4dba-b84b-3cb40fcef594,6365268301769,consectetur,54782.66,178
a7f0cfaf-0582-457b-add9-dcfa9121646f,9711142304765,ipsum,35468.07,163
6a1e3993-b589-4d7a-a5c0-ba0ad0224f7c,3762977529775,accusamus,79724.36,95
38c69b7c-3422-41d0-9cc4-652c66f251b6,3045024683737,natus,71910.96,91
20bf0673-b9ad-4d3c-b123-bb659819663b,9007538088464,libero,39249.9,28
d32f48ff-05dc-4c41-9af5-72465ee5c644,8614190682483,nostrum,71925.74,74
b4cb0f1c-2a34-46c3-aaa1-b47558a8c35a,7904656327982,nobis,70429.64,155
567b8d64-cbf8-4a9a-ac01-797cba74acce,0802015004741,iusto,66109.63,182
0b768f91-fbb2-495b-b70a-e14127a9aa8e,0856968012193,minus,64795.98,115
08975fc0-1138-4439-82aa-3ae058bdd6d5,6863927850769,quae,3724.67,38
854a4c8b-c52b-4228-a518-036c7486a216,9923194514454,aperiam,35498.72,16
d1623fad-8e94-4665-a8c1-420107f77297,3288708072490,inventore,98964.46,1
e519dd9f-c8fd-4d17-a3de-2d95d52bfb95,3259500634186,quo,49954.73,18
fbccf986-587c-4fcd-9d4d-d0b69fd7baaf,4780812599416,totam,7877.83,136
ddd8d2f0-dfff-4d93-8f41-f2003e73ef22,9106473409577,ad,23612.51,44
4a3bc0a9-314d-4076-bbf9-6bb4cdbfac04,8977655754942,minima,81473.08,80
c28fa1b7-054b-4420-aef9-d081bf2e9880,8825921506842,accusamus,15933.58,152
908c8ca9-6deb-4c11-aed3-8143fd5dfcb4,2637926159888,rem,68465.29,3
0ebdf368-fd96-4655-b5f2-f2d5f0746536,2010872986812,modi,18750.05,27
eececf8a-65fc-480e-b2c1-d415a8d88683,1588609909287,enim,11197.64,36
cc7da985-1645-45d1-adec-3247f59de6cf,5784564615003,sint,61566.05,36
09dcdc27-7d81-4b59-bfbe-32be00814b90,3234690840456,sapiente,18974.71,101
9edbc430-a484-4698-9844-36fe53bca921,1432040373711,tenetur,9152.28,44
cf596430-254d-4f43-bde1-367bcb6e16aa,8213452458370,quidem,36388.97,123
1580caee-fd37-455c-a7bb-953417d3b899,9573900940031,inventore,88970.3,135
01bb9aa6-00bc-42d5-b41a-3d2d15a73c03,9554006074158,porro,81660.48,70
b9f61576-526d-407a-8971-dedf3b808a0a,2283611915699,veniam,9384.54,121
c519b9e1-dd8d-4bbd-8b7d-61d6afe5b641,8386290739922,vitae,52757.1,113
87ce8c76-7988-49da-be48-ea389d51025e,8729242139454,eaque,78906.33,184
f6db8087-4807-43fd-b943-73a66ba029b9,5766740428065,porro,96624.91,199
5058c3e5-942e-4645-adc9-230a9aed8c01,2981171305157,ducimus,50463.41,150
fce073e2-d32d-4fd1-99bf-1fb7896314a8,6762619487934,nostrum,28908.73,97
409eb9a4-0533-441a-91a9-388ab49f876e,3064867634102,possimus,7081.67,188
478b2ace-110b-45f4-a0ed-5159c9800d3c,7440174115071,voluptatum,11356.72,109
d59283eb-9fe1-411e-a911-0d75204d5bc2,2434289915997,aperiam,41025.9,97
22ecb488-12c9-4503-95c2-bfc52eae3160,1545999851954,consequatur,99597.33,174
358c538c-17a1-4041-8aa0-d76b87633abf,5129663205807,velit,66305.3,152
27f191a9-0f26-4e64-8250-e6078d378e2c,5540817396279,adipisci,4337.32,149
3620fee0-64bb-423e-88f1-ab150f350dc6,6050170772348,nobis,65379.26,176
f7a317ad-73b5-43b8-992d-ff581fbebc55,4411856020818,officiis,92604.34,13
e15d1a33-7bd5-46b5-bd09-ce23ca6d3513,0152738774293,incidunt,4069.02,71
2fc2ec9c-141a-4d78-accf-15f5956ecd42,3240325220333,sequi,30047.48,149
991a7012-4e30-4e70-a76e-ca88fdbbec18,7648561107399,sequi,39694.47,150
3b60bcdc-fcec-4d6f-bb87-0ca60487bc9a,9571592028853,dolor,97069.79,22
b7195d14-fc5a-44f8-892f-a863bfca62fd,2510508127515,commodi,28825.0,70
18a4800c-f877-4944-b48b-fcaf7fa8b48c,9403862076595,nemo,46613.89,132
571b1906-c5cf-4ced-8cfb-00ab610f4b27,5751297125437,odit,3275.35,134
82722e26-e509-4f90-aea9-6a17fcee24cd,2003666456127,voluptate,38956.43,80
67b4df0b-a148-4117-b788-a9440d7cb049,3312254824941,inventore,29413.37,15
27d1a5cf-def7-45dd-9024-8297a7164c7d,6689901140035,dolore,30689.42,36
aba13230-1658-46a1-ae54-6cb81ceb0f62,0712304478507,eaque,98420.55,95
80b06736-4456-41f7-be87-3dd609bde662,1777385622965,reiciendis,73268.47,7
81597061-1932-47ee-b42a-81e930d49d0c,3872401957552,nesciunt,90588.56,121
04cd28fe-929d-4912-a523-f7fa0c6444c1,9556240402667,aliquam,92095.26,71
75fd3635-f3f4-46ca-ae28-05c4868cf50a,1533122343582,aperiam,89688.16,112
b4adbb30-efaf-41b8-8192-31af4390e813,7697603048381,suscipit,4925.93,44
241f6bd8-8b9b-44c0-8b66-027ce039941e,4085489157625,ea,51653.06,60
4a829f7c-38a5-4d41-abdb-42239cc0d270,6663409163260,exercitationem,4918.54,129
e11f9f15-1f8b-48c9-9582-76674021b8ba,3552365687640,pariatur,29196.34,111
b557be5e-db06-482e-acef-8e257f2f983b,9538168145598,praesentium,77610.96,29
ebc8d287-84cf-4f8f-8966-a74d79587503,4195208808490,alias,25933.1,59
b5d059ee-08f1-4e62-b9f8-a028ae97c96b,4984429717328,omnis,67966.66,29
05269f71-a50f-4932-af9d-615619507b30,7334363556113,totam,61975.84,145
c391349a-3215-421d-ade0-c7c81cd93086,5631101101782,doloremque,55935.23,136
da0efde2-641c-425f-ac6a-9d5696e66224,5575261514801,odio,43968.97,157
91f51bbf-82b8-4360-bd9a-ea2d3b7abd8e,3831249697365,possimus,90957.49,157
8d13ea43-6939-408e-8870-9d57ba19e936,2601226348280,ex,33418.44,182
9c5991f3-a42c-4fde-b056-e137c1aeefef,4281858991375,consequuntur,19081.93,8
7941e965-b73c-46c1-8c94-947c9a89a05a,6784583626331,tempore,69942.31,6
98c1c19f-dff1-42cc-a0ae-bb51c7ef9dc2,5825260500320,itaque,32106.64,158
4918c6ed-5fb4-49cd-9cf6-c861af0bf04d,9816806851651,optio,68950.07,67
19c5ae60-aee2-4fab-ad0d-9716edd549b9,5305676858890,ducimus,13972.21,31
92fdc9d4-7d67-473f-b3a7-8fcceff9b832,8744851152298,minima,42176.55,170
ed75fb41-cf04-4c7c-998d-dd59099e9028,7232218219698,voluptate,16335.57,22
cac90f6e-25ef-4d79-874d-7e119ccd79c2,0903833109905,est,18875.22,11
aa132517-1ff1-4ec4-8852-35f6186ebbee,7743500569419,numquam,60301.26,11
adaba387-6e09-406c-8e00-9a20b30ab890,1221393323128,sapiente,82857.2,99
3f9f1ff6-575b-4698-b7a6-c416adc11c27,1344651306777,quasi,67191.24,104
82e73e8e-62d1-43b4-a743-a28ab783c6a9,9421721180719,nam,74758.96,105
aeb00fb0-4593-4c15-8a19-7787ae14036a,9443804217044,impedit,64354.76,56
53ab2fbe-a985-46fc-9607-b59777229f1c,6501530684684,quibusdam,6539.43,135
bd032842-7190-4bf2-ad11-0ef557c1fdc2,0148374046771,qui,63534.2,174
1677d4c7-52f3-4ecc-a4ff-65bd7a2265bc,3385109603459,iusto,89689.12,65
a320e62a-abdb-4564-bb28-7fc10cf3f262,2813689677375,provident,61762.83,68
34be3eb1-411b-45f0-9914-9e70312ee8ce,6607941656538,accusamus,65546.23,200
1c95df00-d0cc-4f9a-a2db-c563c0f0af45,9457023271299,deserunt,67989.37,200
3ad5d045-7388-477b-ac77-5ef2b29a2677,3741708127275,eligendi,53554.14,177
375f5baf-07df-4e80-9090-f4e56a914b4e,7424779284943,autem,26033.28,59
d465517f-c4d7-43c3-bceb-79c8bdaf4c0e,9882163674882,fuga,46621.09,62
cb4852d3-98a1-49ed-929b-e626b862f5b6,6388973834124,sit,83978.54,189
93cd1ad0-0a3d-4b29-83e3-446b78c3f2c4,0129567029740,iure,79673.15,57
de7db657-bcef-4dec-83d3-879d01037251,5253559160076,unde,21448.04,37
1e7c982b-9b79-4a6f-9372-1ecad0f380f3,9132053944664,ut,36341.81,118
a3107b04-b068-45e6-b17c-df1c252bec67,9579234928783,repellendus,98719.47,134
3f8285d2-9124-4726-ade6-8c0f2265fa63,1425022049636,labore,54991.76,185
408c3d27-f2b5-445e-b928-50bca2f3b6d3,0669186523484,quidem,31399.1,128
904b1200-5f3c-49c9-81c6-50c57ea8e7f2,3834722141812,ipsum,23579.79,83
c371e9f0-74a0-49db-9f7b-5b4691e3cb04,1087195629079,laudantium,33853.1,40
09e50a5a-bb2f-4269-80f7-fda20fa6b949,6890924597496,voluptates,82005.97,109
eb5edc6d-2e30-494e-ab77-bb54fee5daf6,4592358728119,eaque,89772.93,171
c99a10bc-8564-4a21-a514-4f6a680cdd0f,3329704925684,laboriosam,69733.77,17
fd667c3b-5283-4895-bcdf-173e7d72e21c,7915841754582,perspiciatis,83942.72,159
23533081-606d-48b7-85d8-b570e43185d1,2068827293799,asperiores,1966.1,36
c1aa3198-8102-4d46-92db-d538efd47db8,4936691043001,eos,45711.91,116
198b73a8-3a2d-4b40-9bd5-acae53241bfd,9703480235207,fuga,82985.16,40
5f418142-d1af-4272-b38c-7a1e9979edc8,3613906982652,aut,34743.05,28
92ed9f92-850b-4dd4-9005-3bfa03691e27,9492815673103,accusantium,80107.91,51
4831437d-889c-4746-8e99-df96cfee6c2c,1575342811359,omnis,98572.03,25
17a5eb75-b1e9-421d-bd0a-586149cc02ab,9833884969689,magnam,2479.91,104
f400b3d0-761a-4528-858e-136681b7d70a,0675788188808,quibusdam,55685.13,163
029a8fc1-34c8-4ff1-961c-f64910e46c5c,7572518373684,ipsa,69059.13,154
54777435-f875-4236-a4c1-11c62b11ac4e,6875631632968,deleniti,54439.48,196
7e3cbcac-f973-4141-a8cb-185512f69542,9142262583721,unde,48748.57,139
c0b6f746-568f-4335-8b51-247f7a89b224,1421286465489,ea,62117.69,147
891d34c9-7e4e-4288-bc34-49ccbec671d9,3346631303316,minima,22481.03,170
4af9d25a-ae33-4b6f-858b-7776641afe59,1206828761041,officiis,18463.63,167
88e3d4c7-a3a9-4482-bbe3-8d8ed6b041ae,1737632688557,magni,18338.69,12
81d0e9e5-e738-4deb-98d7-30afe58b7172,6568416670612,vitae,14908.74,177
4b30074a-b9e9-42be-8ca5-cbe976c56d54,9136013940895,illum,82197.45,40
7c4f97e7-25b7-4fc8-adc2-4914443748de,9120197744424,aliquid,47699.6,129
e4f0e27b-bb99-4dce-89f4-c19053468290,9344909280738,est,74380.05,58
e40888de-c775-411a-8df4-071d1809ebf0,9628286202478,ab,38277.04,125
804f386e-a7b6-4040-a1f7-2d769755d696,9102704460997,mollitia,89251.03,184
821d1ab9-3e31-49c1-95b5-1aa58521def1,7071053587087,voluptas,12524.14,59
6caaef3f-fe1e-4ffe-9cfe-2aaefc3784cd,0565849206780,quo,42676.8,13
bfb9c87f-fafd-4db7-9e92-723c47ab4d76,6347412911833,odio,29792.11,146
cdb17842-b3fb-428a-88a0-9572db4f1d0c,7487678046210,blanditiis,65213.87,115
ec3feee6-d5dd-4ee7-830f-246e87073010,5051691871122,exercitationem,96407.09,112
92d9e187-2930-40fb-9495-a31c847a432a,5583964642042,non,74860.83,179
8ac4ebc3-a2cf-419f-bbf6-5bbfc96f06ab,1509735473732,perspiciatis,62011.47,72
764899dc-7147-4bd2-b502-4e3af2c6e332,2278357413844,hic,34348.84,137
760c9216-fe6a-4481-bf8d-a4a1f66e5d6c,5043100105874,quibusdam,72828.38,138
a4b97537-49f4-4a68-a4ee-fa874f1de2ba,4646131960989,facilis,5030.52,15
9b11d111-269e-439d-86b7-db25585ab33d,8139088228937,consequuntur,85298.95,175
7874d65f-e947-40ab-b1e4-8cb172872285,6378016413010,quos,8182.43,11
79789293-09bc-4529-a28d-5eec743afe43,8508576966444,nisi,15955.55,100
99db091a-cb64-4436-81ec-474713e446e1,7263031485670,deserunt,38452.4,15
9ce066b7-98f1-4cc7-8663-69af1b229e0c,7854754916390,vel,58661.05,77
69946159-b860-4c73-8deb-58493934ca0e,7322011727992,cupiditate,68207.98,19
fc4b4099-b07a-495a-b378-c7cdb45d0603,5659534233801,fugiat,44663.51,182
fce9c184-a449-4169-87b8-30830b5f1f9e,6220188417191,totam,11424.29,94
3b73a320-63a3-4e79-8565-93589812928e,8708350411522,ipsa,63119.91,160
b348f09f-dfac-4077-84ba-cb9f25f04763,9364427991749,ullam,87799.5,63
7f748dab-a684-4f67-a438-ad181b30f809,2513389271919,voluptatum,36477.24,99
481d6afb-900e-41a5-b183-038fc61237df,5187536812927,fugiat,34658.66,3
85acd32e-1e06-42a9-b0c6-96cd1ddc6cb3,9226229775432,quidem,10075.49,132
197f2266-c84e-4d77-923d-d98a07076846,3520116929905,saepe,25556.24,17
30c69248-0838-4fe0-979f-bd35df4051c9,7261912270346,quis,13962.23,47
0ff52ce1-b097-4599-84b9-ff30b3c29e1a,4268788310100,delectus,57065.87,188
09624c3f-41aa-4b1a-854b-af76eff0dc4f,5754249530938,alias,95278.06,131
04f0bb64-d61a-4813-be1c-f81ddc851f33,1161358354487,reprehenderit,93637.13,143
96bff57f-8966-427c-bbdb-4e53fc66fc87,9904526821044,repellat,68565.26,193
d0ffe7bd-39b0-469b-b470-afb70d98dc65,4367316477305,quidem,34886.5,105
64e8c247-ce9d-4205-a4a9-880fcd1558e2,8738212002728,mollitia,20297.68,38
4e377ce4-c2db-4f30-bcbf-3a9092e25eda,5714209171328,quis,57527.88,14
c8d51ae3-8359-47ad-a03f-1aa674270cc2,5284055043372,odit,75231.0,53
06686e7a-8e2b-41d1-a4c9-74d1d2936175,9877945443435,accusantium,97217.36,64
de94e07d-14a5-42cf-8cdf-3d8f3d28b452,0610952017379,occaecati,3151.29,37
b733bbe8-46ef-45b9-8631-5500cdaebf4f,9555504625385,pariatur,10469.05,114
bd3e3519-922a-4cf4-b3e5-394fa53548d8,0948946741161,cupiditate,22529.15,96
931a6bfb-9f50-40b6-8c56-3e21d7fb43b6,9640954163126,consectetur,30126.23,164
